MessageID,Replies
1043596743160390000,1
1043597909231420000,1
1043598213339580000,1
1043598310777540000,1
1043598345984450000,1
1043598422115260000,1
1043598636142210000,1
1043599210816390000,1
1043599216185160000,1
1043600061245140000,1
1043600317097690000,1
1043601638685060000,1
1043601748617620000,1
1043602137635260000,1
1043602177896390000,1
1043602861354020000,1
1043602967855880000,1
1043603871828990000,1
1043604151974920000,1
1043604469987130000,1
1043604685402170000,1
1043605401265160000,1
1043605626000150000,1
1043606639394330000,1
1043607619221500000,1
1043607708535080000,1
1043608397143310000,1
1043609720685300000,1
1043609918761120000,1
1043610106162620000,1
1043610393204140000,1
1043610906826080000,1
1043611222216770000,1
1043612499101320000,1
1043612636557070000,1
1043612971874870000,1
1043613028732820000,1
1043613182814810000,1
1043613189185980000,1
1043613883490090000,1
1043614028944340000,1
1043614609821680000,1
1043615442986850000,1
1043615459541750000,1
1043615739645590000,1
1043616422457480000,1
1043616442539820000,1
1043616677999590000,1
1043616772002390000,1
1043617219157060000,1
1043617222072190000,1
1043617363487280000,1
1043617453459290000,1
1043617589392530000,1
1043617725959070000,1
1043617831827500000,1
1043617941068160000,1
1043618176091800000,1
1043618590291720000,1
1043618592368090000,1
1043619046594350000,1
1043619255093140000,1
1043619637257270000,1
1043620705059750000,1
1043620705596780000,1
1043620752073740000,1
1043620855589340000,1
1043621816667910000,1
1043621968224880000,1
1043623167623740000,1
1043623430225040000,1
1043624046917760000,1
1043624116320900000,1
1043624124222970000,1
1043624889683300000,1
1043625020398940000,1
1043625554963030000,1
1043625930818820000,1
1043626743008030000,1
1043626973644210000,1
1043627098924040000,1
1043627417112210000,1
1043627419452750000,1
1043627846063800000,1
1043628083696280000,1
1043628251837620000,1
1043628871747360000,1
1043629562687610000,1
1043629968842990000,1
1043630483081320000,1
1043630910384620000,1
1043631123740410000,1
1043631511742930000,1
1043633386193990000,1
1043633438790570000,1
1043633752369290000,1
1043634766040450000,1
1043635163173970000,1
1043637222757620000,1
1043637289350360000,1
1043637818206170000,1
1043638128756580000,1
1043638227104680000,1
1043638631309740000,1
1043638990996270000,1
1043639666199740000,1
1043639993040880000,1
1043640929167510000,1
1043641135292440000,1
1043641758402460000,1
1043642675164060000,1
1043644844973920000,1
1043645690273060000,1
1043646025351580000,1
1043646319544480000,1
1043646382966410000,1
1043647445622810000,1
1043648574049930000,1
1043649886628060000,1
1043650203440620000,1
1043650496983170000,1
1043650564150760000,1
1043651157430810000,1
1043651214964130000,1
1043651349748020000,1
1043651351077700000,1
1043651352428260000,1
1043651464281960000,1
1043651861587220000,1
1043652390078090000,1
1043653011032220000,1
1043655541313200000,1
1043655724428140000,1
1043656187902910000,1
1043656324230380000,1
1043656563167320000,1
1043656951652060000,1
1043657007314690000,1
1043657047567420000,1
1043657370327570000,1
1043657462019170000,1
1043658456308140000,1
1043658730007670000,1
1043659415365320000,1
1043660426410640000,1
1043660429438990000,1
1043661060778030000,1
1043661095985180000,1
1043661882018680000,1
1043663613951650000,1
1043664104383300000,1
1043664156451320000,1
1043665311982070000,1
1043667601174360000,1
1043667636805090000,1
1043667928586110000,1
1043668032034350000,1
1043668355864040000,1
1043668887496220000,1
1043669090722830000,1
1043669190090070000,1
1043670525661380000,1
1043670948099100000,1
1043671344498520000,1
1043671498068650000,1
1043671747852000000,1
1043673221747420000,1
1043673379356660000,1
1043674300283330000,1
1043674895509380000,1
1043675037658690000,1
1043676167474000000,1
1043677563124550000,1
1043677771925450000,1
1043677861452890000,1
1043680058894880000,1
1043680347928580000,1
1043680597472760000,1
1043681047672750000,1
1043681378443890000,1
1043681596933580000,1
1043681761723600000,1
1043681858326800000,1
1043682125432730000,1
1043682332039890000,1
1043682531508280000,1
1043683429785560000,1
1043684089302320000,1
1043684241891050000,1
1043684548645530000,1
1043684765508020000,1
1043685290815250000,1
1043685304316480000,1
1043686060478340000,1
1043686271825010000,1
1043686305874330000,1
1043686660230260000,1
1043686661790540000,1
1043686986035290000,1
1043687392685770000,1
1043687409777610000,1
1043687464672670000,1
1043687985047260000,1
1043689335177060000,1
1043689385588340000,1
1043690090416020000,1
1043690507006860000,1
1043690510815230000,1
1043690513055060000,1
1043691012688830000,1
1043693590692510000,1
1043694837206110000,1
1043695182355550000,1
1043695283413150000,1
1043696916419300000,1
1043698161498420000,1
1043699111051050000,1
1043700177456880000,1
1043700189821840000,1
1043700214069160000,1
1043703304302220000,1
1043706259625530000,1
1043707270809430000,1
1043708480522270000,1
1043711253762300000,1
1043711408813280000,1
1043711609791630000,1
1043712525509040000,1
1043712650184670000,1
1043712957283100000,1
1043713048433840000,1
1043713391963990000,1
1043713678036490000,1
1043714177599260000,1
1043714503681150000,1
1043714949678350000,1
1043714987993130000,1
1043715980893920000,1
1043717287398840000,1
1043717774328160000,1
1043718464425340000,1
1043718641831820000,1
1043718688073870000,1
1043719481770420000,1
1043720436532400000,1
1043720865420960000,1
1043721002977390000,1
1043721461523990000,1
1043722620896560000,1
1043722754640330000,1
1043722886727520000,1
1043723748782820000,1
1043724003582660000,1
1043724728437880000,1
1043725796630760000,1
1043725878684010000,1
1043725963866060000,1
1043727041973990000,1
1043728776360790000,1
1043728928270090000,1
1043728934871780000,1
1043729878728750000,1
1043730485342550000,1
1043730627214880000,1
1043731082561110000,1
1043731485335930000,1
1043732374595470000,1
1043733078596870000,1
1043733139049170000,1
1043733149082160000,1
1043733436307890000,1
1043741083568680000,1
1043741367669640000,1
1043741679507980000,1
1043742021154990000,1
1043742755640360000,1
1043742879368260000,1
1043742886393710000,1
1043743076546670000,1
1043744050652890000,1
1043746482258620000,1
1043746683715110000,1
1043748342877100000,1
1043748682024140000,1
1043752250739440000,1
1043753621081310000,1
1043755213788790000,1
1043755263113790000,1
1043755322035390000,1
1043758621513920000,1
1043759984641760000,1
1043760502348890000,1
1043762329567990000,1
1043764932058260000,1
1043766881348390000,1
1043766980560460000,1
1043768012124220000,1
1043768039437750000,1
1043768781590420000,1
1043768990710020000,1
1043770192004890000,1
1043770875542160000,1
1043775649217960000,1
1043775649847090000,1
1043775956295590000,1
1043776106007080000,1
1043776876638940000,1
1043777550533550000,1
1043777551972420000,1
1043777793979480000,1
1043777897759090000,1
1043778698846120000,1
1043778914538200000,1
1043779122839850000,1
1043781091226570000,1
1043781657713560000,1
1043782725935610000,1
1043783597185000000,1
1043783713903930000,1
1043783862743180000,1
1043784105454900000,1
1043784179937230000,1
1043785651794140000,1
1043785748464440000,1
1043785902953130000,1
1043786244759510000,1
1043786318441050000,1
1043788155483230000,1
1043788678147920000,1
1043789020579250000,1
1043789536608890000,1
1043789597048810000,1
1043791109472670000,1
1043791414419730000,1
1043792291201200000,1
1043792516598970000,1
1043793225981600000,1
1043793248333030000,1
1043793455531470000,1
1043795037270820000,1
1043795210558470000,1
1043795776210700000,1
1043796103034940000,1
1043797225858630000,1
1043798264955330000,1
1043798877315390000,1
1043798928498530000,1
1043798955228900000,1
1043800485558460000,1
1043801008881710000,1
1043801364349020000,1
1043802156057350000,1
1043802340522890000,1
1043802894129130000,1
1043803537535350000,1
1043803758155650000,1
1043804577877960000,1
1043807499978180000,1
1043809849082070000,1
1043810686885930000,1
1043812722020940000,1
1043813128327370000,1
1043813352298990000,1
1043813669665150000,1
1043814954120470000,1
1043815624647060000,1
1043816265079500000,1
1043816913514710000,1
1043817261604230000,1
1043818240416390000,1
1043818317344100000,1
1043819880368090000,1
1043820426391140000,1
1043820813722550000,1
1043820928365460000,1
1043822628740500000,1
1043823142085560000,1
1043823747424230000,1
1043824335511850000,1
1043824425638880000,1
1043824480840170000,1
1043825141849840000,1
1043825272791980000,1
1043826932058590000,1
1043827668729410000,1
1043827803748080000,1
1043828398160820000,1
1043828918967560000,1
1043829075159190000,1
1043829120864530000,1
1043831063473130000,1
1043831587987690000,1
1043832853337750000,1
1043833759567670000,1
1043834715537630000,1
1043834849348520000,1
1043834967510270000,1
1043835023005270000,1
1043835893432210000,1
1043837227535480000,1
1043837690679050000,1
1043838667477910000,1
1043838681327570000,1
1043838692824140000,1
1043838762550250000,1
1043840918363820000,1
1043841092104270000,1
1043841309189050000,1
1043842055607340000,1
1043842431664380000,1
1043842729334240000,1
1043843745836400000,1
1043843965152300000,1
1043844153849900000,1
1043844958879380000,1
1043845838504480000,1
1043846624827580000,1
1043846685602920000,1
1043846855937970000,1
1043846862774480000,1
1043847049316300000,1
1043847066815010000,1
1043847148159330000,1
1043847406436130000,1
1043847457128480000,1
1043847953146810000,1
1043848366793390000,1
1043848404873480000,1
1043848715281270000,1
1043850022511620000,1
1043850652257060000,1
1043850707965750000,1
1043850769877930000,1
1043850797451300000,1
1043851740267900000,1
1043851938763360000,1
1043852587026390000,1
1043852902287200000,1
1043853048114630000,1
1043853056675320000,1
1043853446498120000,1
1043855123892430000,1
1043855200220470000,1
1043855759904200000,1
1043856148108120000,1
1043856891280060000,1
1043857295128440000,1
1043857948827660000,1
1043858194026480000,1
1043858375115590000,1
1043858402374480000,1
1043858696814580000,1
1043858726053170000,1
1043858891669300000,1
1043860624751680000,1
1043860808189390000,1
1043860851441220000,1
1043860989861600000,1
1043861571838060000,1
1043861898754750000,1
1043861943147270000,1
1043862024357360000,1
1043862152078130000,1
1043862670494050000,1
1043862852342280000,1
1043862888946050000,1
1043863188062830000,1
1043863940630020000,1
1043864553703040000,1
1043865237408160000,1
1043866275338940000,1
1043866323707670000,1
1043867009723890000,1
1043867345079460000,1
1043867959708400000,1
1043868071230750000,1
1043868287807800000,1
1043868633020080000,1
1043869257606610000,1
1043869472514340000,1
1043869776429410000,1
1043870109708810000,1
1043870359559240000,1
1043870605571810000,1
1043870642934880000,1
1043871105985980000,1
1043872581483400000,1
1043873454112600000,1
1043874253546930000,1
1043874291979350000,1
1043874754380390000,1
1043875194966820000,1
1043875205163230000,1
1043875467646940000,1
1043875804512430000,1
1043876240309000000,1
1043876486820830000,1
1043877681664670000,1
1043877846316470000,1
1043877855149600000,1
1043877919041300000,1
1043878073404250000,1
1043878178673080000,1
1043878333883260000,1
1043879040162050000,1
1043879119770060000,1
1043879486662390000,1
1043880582172810000,1
1043881149355810000,1
1043881416134670000,1
1043882229246480000,1
1043882424579420000,1
1043882651214640000,1
1043883641724520000,1
1043883681578930000,1
1043883842208230000,1
1043884016313740000,1
1043884580254760000,1
1043884760916010000,1
1043885014650370000,1
1043885198256010000,1
1043885198759380000,1
1043885807982040000,1
1043886074106430000,1
1043886333809340000,1
1043886383415410000,1
1043886480748350000,1
1043886944219000000,1
1043887042143440000,1
1043887124045540000,1
1043887419144130000,1
1043887694542180000,1
1043887714628760000,1
1043887790977500000,1
1043888039116890000,1
1043888057848600000,1
1043889383584270000,1
1043889405549840000,1
1043890789544320000,1
1043891286263170000,1
1043891933465030000,1
1043892109445660000,1
1043892383434360000,1
1043892749383030000,1
1043893248308070000,1
1043893477229170000,1
1043893537274760000,1
1043895559541510000,1
1043895657189330000,1
1043896530913180000,1
1043896837483120000,1
1043897108703660000,1
1043897548023430000,1
1043898036181760000,1
1043898911558180000,1
1043898969359670000,1
1043899198582790000,1
1043899381966130000,1
1043900381108080000,1
1043901778616610000,1
1043902350140870000,1
1043902377177240000,1
1043902485029470000,1
1043902546446670000,1
1043903003017780000,1
1043903415993030000,1
1043903548050810000,1
1043903688241290000,1
1043903844474920000,1
1043903884224120000,1
1043904144044500000,1
1043904413587440000,1
1043904536379820000,1
1043905222278490000,1
1043906045163310000,1
1043906742181140000,1
1043907298421350000,1
1043907435646370000,1
1043907528436920000,1
1043907569918630000,1
1043908061319120000,1
1043908081422220000,1
1043908370120540000,1
1043909156263010000,1
1043909430109260000,1
1043910246559830000,1
1043910324003390000,1
1043911235299930000,1
1043911253587080000,1
1043911640893270000,1
1043911946595120000,1
1043912344382950000,1
1043913088548960000,1
1043913206341780000,1
1043913584961610000,1
1043913887446430000,1
1043914107127230000,1
1043914167021890000,1
1043914672230010000,1
1043915359252880000,1
1043915633589730000,1
1043916813057370000,1
1043917606527380000,1
1043917721719750000,1
1043917826652880000,1
1043918413016390000,1
1043918445773890000,1
1043918959735490000,1
1043919009765370000,1
1043919417619480000,1
1043919490587730000,1
1043919996999660000,1
1043920069368170000,1
1043920485619190000,1
1043920596772380000,1
1043920989115960000,1
1043921534186920000,1
1043922264624960000,1
1043922296069600000,1
1043922986225530000,1
1043923045587600000,1
1043923200093150000,1
1043923366024030000,1
1043923597981620000,1
1043923847605630000,1
1043924548020810000,1
1043924554463280000,1
1043924792003480000,1
1043925666813490000,1
1043925783960580000,1
1043925818999780000,1
1043925856614310000,1
1043926368206150000,1
1043926888723490000,1
1043927511636290000,1
1043927654854990000,1
1043929160635170000,1
1043929355313900000,1
1043929652048350000,1
1043929670905980000,1
1043929990394310000,1
1043930022808090000,1
1043930394511300000,1
1043930716260700000,1
1043930741661470000,1
1043930799463170000,1
1043930869587530000,1
1043930902441670000,1
1043931280939910000,1
1043931555603920000,1
1043931563854050000,1
1043932122531200000,1
1043932567802690000,1
1043932614376090000,1
1043932620533290000,1
1043932968572440000,1
1043932978278260000,1
1043933044837620000,1
1043933067935700000,1
1043933167088880000,1
1043933175997710000,1
1043933314955070000,1
1043933346684960000,1
1043933695189680000,1
1043934103379160000,1
1043934426600780000,1
1043934762711350000,1
1043934896488670000,1
1043935390879620000,1
1043936200497810000,1
1043936231938080000,1
1043936785146020000,1
1043936797707940000,1
1043936852498150000,1
1043938154741280000,1
1043938598989540000,1
1043938761116200000,1
1043939304949460000,1
1043939672353910000,1
1043939946950780000,1
1043940084897230000,1
1043940382587960000,1
1043940472878770000,1
1043940874189770000,1
1043941325471650000,1
1043941426638120000,1
1043941548621090000,1
1043941926230260000,1
1043942708602160000,1
1043942725173800000,1
1043943212019150000,1
1043943245166900000,1
1043943247045930000,1
1043943356831850000,1
1043943416382590000,1
1043943450301930000,1
1043943467892830000,1
1043943500201350000,1
1043943839923410000,1
1043944119457000000,1
1043944628095970000,1
1043944951082560000,1
1043944982070080000,1
1043945247108190000,1
1043945388875510000,1
1043945799829180000,1
1043946213769450000,1
1043946323240800000,1
1043946716729350000,1
1043947625895130000,1
1043947898092670000,1
1043947899179150000,1
1043948855019160000,1
1043949571829880000,1
1043949640255590000,1
1043950140522930000,1
1043950629952110000,1
1043951021096140000,1
1043951152189060000,1
1043952488934760000,1
1043953094772440000,1
1043953593928340000,1
1043954477378780000,1
1043955065168560000,1
1043955440906840000,1
1043956333786140000,1
1043956840827150000,1
1043957151436350000,1
1043957610221690000,1
1043957611396290000,1
1043958160896210000,1
1043958791065270000,1
1043959531288610000,1
1043959616919540000,1
1043959839855200000,1
1043959944754550000,1
1043960854251790000,1
1043960913483690000,1
1043960986141470000,1
1043961029779210000,1
1043961035474920000,1
1043961123211340000,1
1043961203897160000,1
1043961234540960000,1
1043961575500050000,1
1043961971324800000,1
1043962360879180000,1
1043962720310170000,1
1043963852931700000,1
1043964120213710000,1
1043964915168540000,1
1043965230139740000,1
1043966307392260000,1
1043966968087400000,1
1043967038668990000,1
1043967065550450000,1
1043967539896700000,1
1043967767643410000,1
1043968586707070000,1
1043968679036300000,1
1043969123292780000,1
1043969384098810000,1
1043969538398860000,1
1043969540844120000,1
1043969665687580000,1
1043970788783720000,1
1043970991679050000,1
1043971289042610000,1
1043971688801710000,1
1043972601108970000,1
1043972625117130000,1
1043973604105480000,1
1043973628428070000,1
1043974576777120000,1
1043974650949250000,1
1043975155830210000,1
1043975433182730000,1
1043975767565070000,1
1043977746077150000,1
1043977885621660000,1
1043977931809310000,1
1043978519733250000,1
1043978791343790000,1
1043979324368580000,1
1043980086079150000,1
1043980140185710000,1
1043980200390920000,1
1043980916480240000,1
1043981385579580000,1
1043981628681440000,1
1043981752405020000,1
1043982015677300000,1
1043982096451210000,1
1043982112167280000,1
1043982197101750000,1
1043982250696680000,1
1043982434528700000,1
1043982684454670000,1
1043982712909050000,1
1043982821629410000,1
1043983393401300000,1
1043983725544050000,1
1043983959888180000,1
1043984504224980000,1
1043985101611310000,1
1043985108011760000,1
1043985135140380000,1
1043985467174190000,1
1043985504386060000,1
1043985811161720000,1
1043986563107940000,1
1043986977731750000,1
1043987045926850000,1
1043987049580080000,1
1043987209139940000,1
1043987902043210000,1
1043988175746710000,1
1043988735614830000,1
1043989572634490000,1
1043989630675230000,1
1043989728889110000,1
1043989855909420000,1
1043990350627590000,1
1043990572971810000,1
1043991673506860000,1
1043991733170770000,1
1043991835495090000,1
1043992040361640000,1
1043992256062070000,1
1043992674838010000,1
1043992965159500000,1
1043993167341640000,1
1043993571777400000,1
1043993815298720000,1
1043993960643910000,1
1043994584559360000,1
1043995103310870000,1
1043995360396550000,1
1043995786537770000,1
1043996087143550000,1
1043996123927460000,1
1043996373073510000,1
1043996406627920000,1
1043996716553430000,1
1043996842323770000,1
1043997099061170000,1
1043997286303370000,1
1043997332944100000,1
1043997500720450000,1
1043998051520710000,1
1043998124585420000,1
1043998910837140000,1
1043999830723490000,1
1044000693588170000,1
1044001251560550000,1
1044003031849750000,1
1044003297739200000,1
1044003630993610000,1
1044003972246250000,1
1044004830694580000,1
1044004893420340000,1
1044004920582650000,1
1044005241622940000,1
1044005285898170000,1
1044005523279000000,1
1044006010497640000,1
1044006016273140000,1
1044006434038370000,1
1044006512572710000,1
1044007427287510000,1
1044007548871940000,1
1044007609622290000,1
1044010287295330000,1
1044010630972360000,1
1044011158494030000,1
1044011735609470000,1
1044012101725890000,1
1044012628522070000,1
1044012738261980000,1
1044012802782840000,1
1044013118689430000,1
1044013587486980000,1
1044013818802770000,1
1044013844153000000,1
1044013976470730000,1
1044014160223390000,1
1044014179248720000,1
1044014218700360000,1
1044014407301260000,1
1044014707013670000,1
1044014766694500000,1
1044014786634280000,1
1044015191539740000,1
1044015694541710000,1
1044015727286480000,1
1044015860862630000,1
1044017154125910000,1
1044017329875610000,1
1044018507090970000,1
1044018859064390000,1
1044019181124020000,1
1044019900245790000,1
1044020302009840000,1
1044020358590980000,1
1044020809340090000,1
1044020871197790000,1
1044021016127770000,1
1044021527732090000,1
1044021825594770000,1
1044022038418120000,1
1044022544259400000,1
1044022636110470000,1
1044022671829320000,1
1044022752544350000,1
1044023037643950000,1
1044023051464200000,1
1044023371502150000,1
1044023686767020000,1
1044023709076350000,1
1044023884633320000,1
1044024008029560000,1
1044024444279290000,1
1044024569168760000,1
1044024951244640000,1
1044025419916170000,1
1044025632374480000,1
1044025789346270000,1
1044025800847230000,1
1044025814491250000,1
1044026337202030000,1
1044026549224160000,1
1044026930209730000,1
1044027279725060000,1
1044027393881430000,1
1044027478434500000,1
1044027807561460000,1
1044028727154410000,1
1044029369918730000,1
1044029478538760000,1
1044029518967680000,1
1044029618527830000,1
1044029903190940000,1
1044030505417670000,1
1044030593858700000,1
1044031007777740000,1
1044031201399440000,1
1044031652861750000,1
1044031655818770000,1
1044031836249170000,1
1044031837742350000,1
1044031838841230000,1
1044031840259000000,1
1044031862237280000,1
1044031926468830000,1
1044032111605410000,1
1044032863241280000,1
1044033062768700000,1
1044033072658820000,1
1044033806511080000,1
1044034134652390000,1
1044034154269220000,1
1044034181573960000,1
1044034475838050000,1
1044034521518260000,1
1044035267378600000,1
1044035386174050000,1
1044035571964730000,1
1044035685391480000,1
1044035878253920000,1
1044035945287180000,1
1044036210786730000,1
1044037350219800000,1
1044037688628710000,1
1044037695205380000,1
1044037700851040000,1
1044037877871650000,1
1044038456702160000,1
1044038845434590000,1
1044039470759080000,1
1044039799894500000,1
1044040141856220000,1
1044040679687630000,1
1044040971011390000,1
1044041678049420000,1
1044042521901330000,1
1044043178230400000,1
1044043355431130000,1
1044044300106040000,1
1044044638561160000,1
1044046106269800000,1
1044046118462480000,1
1044046380132570000,1
1044046418162380000,1
1044046723809780000,1
1044046957562480000,1
1044047562699750000,1
1044048614325180000,1
1044049127976450000,1
1044049229872710000,1
1044050884039260000,1
1044051072292190000,1
1044051137995800000,1
1044053091958440000,1
1044053213308160000,1
1044053337472020000,1
1044053754432100000,1
1044053816620930000,1
1044054597709380000,1
1044056219084820000,1
1044057948404620000,1
1044058164604390000,1
1044059108549150000,1
1044061513730930000,1
1044061681163390000,1
1044061701803520000,1
1044062048685040000,1
1044062266881180000,1
1044063828718350000,1
1044065374671700000,1
1044066338120100000,1
1044068613143940000,1
1044068920188180000,1
1044069530299960000,1
1044069902359890000,1
1044070126453180000,1
1044070155913970000,1
1044070609284730000,1
1044072019460060000,1
1044073458223790000,1
1044073971573030000,1
1044074792423490000,1
1044074946220170000,1
1044075664469410000,1
1044076323931630000,1
1044076479150150000,1
1044077387372270000,1
1044077976432840000,1
1044078169224070000,1
1044078231165420000,1
1044078933321240000,1
1044079847818040000,1
1044081304524840000,1
1044082040562280000,1
1044082229318750000,1
1044082495749160000,1
1044084165694560000,1
1044085069034450000,1
1044085706988040000,1
1044086607786240000,1
1044088060571520000,1
1044088843996090000,1
1044088971758850000,1
1044089055682510000,1
1044090288937910000,1
1044090360257920000,1
1044090926056920000,1
1044091770605310000,1
1044092609734620000,1
1044093124992250000,1
1044093711431410000,1
1044094325037050000,1
1044094819499460000,1
1044095086957660000,1
1044096118227750000,1
1044098239132290000,1
1044101430057940000,1
1044101917989750000,1
1044103526694170000,1
1044103549200860000,1
1044105711444260000,1
1044106270926460000,1
1044107391904570000,1
1044108306837650000,1
1044108309295430000,1
1044108344674390000,1
1044108918870300000,1
1044110352017960000,1
1044111752542270000,1
1044111893848250000,1
1044112800212080000,1
1044113425608170000,1
1044113542293660000,1
1044114545466330000,1
1044116200647580000,1
1044116546103040000,1
1044116728555460000,1
1044117731371620000,1
1044118124809910000,1
1044118942896330000,1
1044119242390430000,1
1044119280080620000,1
1044120356582240000,1
1044121945862660000,1
1044122843871620000,1
1044122871113680000,1
1044123902438440000,1
1044123924894760000,1
1044123935481170000,1
1044124613863770000,1
1044124846391770000,1
1044125771315440000,1
1044128389106400000,1
1044128738282270000,1
1044129043333950000,1
1044131627121740000,1
1044132077304780000,1
1044132149023160000,1
1044132493727850000,1
1044132735726630000,1
1044133595705740000,1
1044133959473530000,1
1044134442808350000,1
1044134834040230000,1
1044134915753860000,1
1044135235749850000,1
1044137640885280000,1
1044138444027560000,1
1044138682050120000,1
1044139127913030000,1
1044139128428920000,1
1044139639836160000,1
1044140179970240000,1
1044140879026550000,1
1044141918911900000,1
1044142181383040000,1
1044143097804990000,1
1044143167237500000,1
1044143292777020000,1
1044143715055470000,1
1044144147278560000,1
1044144726964930000,1
1044145373101660000,1
1044145799935020000,1
1044147390037590000,1
1044148565482900000,1
1044150037461310000,1
1044151035034500000,1
1044151410877760000,1
1044151616847450000,1
1044153549628870000,1
1044156442603850000,1
1044156459984920000,1
1044156673940750000,1
1044158028122060000,1
1044158188545850000,1
1044158821864810000,1
1044159721601740000,1
1044161012256190000,1
1044161410555690000,1
1044161759932790000,1
1044165416237420000,1
1044165594445220000,1
1044166394772840000,1
1044166474619850000,1
1044166997041450000,1
1044168052827450000,1
1044168786360880000,1
1044169509177880000,1
1044169675859530000,1
1044170240102470000,1
1044170751618790000,1
1044171577015830000,1
1044171732309980000,1
1044171984765090000,1
1044173518076850000,1
1044173719583820000,1
1044174205997250000,1
1044177722321200000,1
1044178110189640000,1
1044178228993180000,1
1044178689146190000,1
1044178803201690000,1
1044179096899600000,1
1044179431667960000,1
1044179747809510000,1
1044179974666800000,1
1044181374981340000,1
1044181560570900000,1
1044181792213940000,1
1044182691078440000,1
1044183205216110000,1
1044183339152920000,1
1044183709358910000,1
1044184052465610000,1
1044184213426240000,1
1044184654545280000,1
1044184671515420000,1
1044185193005950000,1
1044185527371490000,1
1044185860231630000,1
1044186344153580000,1
1044186892344920000,1
1044187209408990000,1
1044187911984480000,1
1044188727982080000,1
1044189294569510000,1
1044189533984610000,1
1044189979772150000,1
1044191746526240000,1
1044191812754320000,1
1044192150341250000,1
1044192163662250000,1
1044192314539850000,1
1044192358907210000,1
1044192473222970000,1
1044193222010980000,1
1044193680670810000,1
1044194032510020000,1
1044194261137340000,1
1044194570727290000,1
1044194960390720000,1
1044195021703040000,1
1044195974845880000,1
1044196170719870000,1
1044196230702730000,1
1044197254385470000,1
1044197269946450000,1
1044197384765530000,1
1044197895644340000,1
1044198419873630000,1
1044198743325580000,1
1044199902060970000,1
1044200178595630000,1
1044200337144520000,1
1044200647615300000,1
1044200774581080000,1
1044201085790030000,1
1044201088306550000,1
1044201665094660000,1
1044201826495730000,1
1044202045237080000,1
1044202808982070000,1
1044203859294410000,1
1044204172206370000,1
1044204332172930000,1
1044204383523800000,1
1044204632099230000,1
1044204800223700000,1
1044204921590020000,1
1044205306866270000,1
1044205836028040000,1
1044206106535490000,1
1044208764788830000,1
1044208851476770000,1
1044208995161030000,1
1044209841936480000,1
1044210216009490000,1
1044210292064990000,1
1044210689987010000,1
1044210817783220000,1
1044211163242910000,1
1044211542156340000,1
1044211604106210000,1
1044212717538740000,1
1044213107348950000,1
1044213348466930000,1
1044214357624790000,1
1044216201553990000,1
1044217183088370000,1
1044217734849080000,1
1044218330243100000,1
1044218346663810000,1
1044218801422720000,1
1044218838223590000,1
1044220018433630000,1
1044220211296160000,1
1044220419950170000,1
1044220476401170000,1
1044220973145350000,1
1044221574394650000,1
1044221584679070000,1
1044222460298640000,1
1044222462374760000,1
1044223218553360000,1
1044223472904410000,1
1044223546820570000,1
1044224431491560000,1
1044224510583600000,1
1044224632289600000,1
1044224849437220000,1
1044225261015830000,1
1044225422328810000,1
1044225507104030000,1
1044225806388640000,1
1044226306387270000,1
1044226716942680000,1
1044226731429820000,1
1044226816578200000,1
1044226892835020000,1
1044227188713800000,1
1044228998287540000,1
1044229003207480000,1
1044229043372130000,1
1044229333949300000,1
1044229632382440000,1
1044230543343330000,1
1044231937731120000,1
1044232188491790000,1
1044232202383500000,1
1044232993525690000,1
1044233053575560000,1
1044234002595540000,1
1044234920791600000,1
1044235868461040000,1
1044236342996160000,1
1044237025094840000,1
1044237052353630000,1
1044237257169910000,1
1044237410605890000,1
1044237763577430000,1
1044237904795570000,1
1044239399033140000,1
1044240086873900000,1
1044240146797940000,1
1044240531814000000,1
1044240719030960000,1
1044240754393180000,1
1044240840615290000,1
1044241105955500000,1
1044241634135860000,1
1044242344197910000,1
1044242754149110000,1
1044243169339030000,1
1044243352160350000,1
1044243455722090000,1
1044243877673250000,1
1044245364537280000,1
1044245844143200000,1
1044246096543960000,1
1044246109995120000,1
1044246176797790000,1
1044246833957160000,1
1044246996784230000,1
1044247459088730000,1
1044248197651210000,1
1044248258841920000,1
1044248685872320000,1
1044248708060260000,1
1044248965695370000,1
1044249337876770000,1
1044249559218580000,1
1044249821484220000,1
1044250093858290000,1
1044250656326980000,1
1044250756109470000,1
1044250779794780000,1
1044250883318570000,1
1044250998599020000,1
1044251279084570000,1
1044251337641410000,1
1044251378594400000,1
1044251539269960000,1
1044252172911890000,1
1044252207401570000,1
1044252687234030000,1
1044253418813090000,1
1044254324329730000,1
1044256028299320000,1
1044256311939140000,1
1044257523908270000,1
1044257553688000000,1
1044257740317700000,1
1044257928578900000,1
1044257956991290000,1
1044259033983660000,1
1044259925268940000,1
1044259982735170000,1
1044260055607060000,1
1044260101861900000,1
1044260314626150000,1
1044261298555350000,1
1044261938635690000,1
1044262227929410000,1
1044262522038160000,1
1044263241290010000,1
1044263310319910000,1
1044263533091790000,1
1044264471991110000,1
1044264892532840000,1
1044265432323100000,1
1044265709319130000,1
1044266099238400000,1
1044266116346980000,1
1044266214183390000,1
1044266399382860000,1
1044267096304220000,1
1044267221214790000,1
1044267515986100000,1
1044267602720290000,1
1044267647955850000,1
1044267883763820000,1
1044268047329090000,1
1044268356889700000,1
1044268675157630000,1
1044269180105690000,1
1044269199126910000,1
1044269225622330000,1
1044269247952600000,1
1044269298712290000,1
